32.24041367,77.18878174,"Rangree, Chandigarh-Mandi-Manali Rd, Dhungri Village, Manali"
25.44735718,75.6344223,"Station Road, Palace Road, Near Nehru Park, Kota, Rajasthan 324001, Kota"
32.08515167,77.12810516,"Prini Manali Naggar Highway Manali Himachal Pradesh 175 131, Chandigarh-Mandi-Manali Rd, Dhungri Village, Manali"
32.24326324,77.1891861,"National Highway - 15, Rangri, Manali"
10.95862484,79.37545776,"Valayapettai Agraharam, Kumbakonam"
23.3598671,85.32518768,
9.505474091,76.35505676,"Near Punnamada Lake, Shomur Canal Road, Near Punnamada Lake, Shomur Canal Road, Alappuzha (Alleppey)"
28.64843941,77.20889282,
27.03652573,88.26332855,
15.36477757,75.1239624,"Club Road, Near Court Circle, Club Road, Club Road, Near Court Circle, Club Road, Prabhat Colony, Vidya Nagar, Hubli"
10.27623558,77.16144562,"Moolakadai, Munnar"
13.62582493,74.69115448,
27.85711861,75.27767181,
26.21505928,78.18601227,"LNUPE Campus, Thatipur, Gwalior"
26.23235893,78.18855286,"Hotel Shopping Centrefast Food, New Colony Number 1, New Resham Colony, Birla Nagar, Gwalior"
22.53683662,88.35250092,"24, Ray Street,Near Elgin Road Forum Shopping Mall, Kolkata,West Bengal,700020, Ray St, Sreepally, Bhawanipur, Kolkata"
12.410079,76.70001984,
26.30111122,87.25999451,"Hospital Rd, Forbesganj"
32.21105957,77.19111633,"Kanyal Road, Simsa, Manali, Dhungri Village, Manali"
27.0360775,88.26265717,
22.53381729,88.35318756,"35A, Sarat Bose Rd, Jadubabur Bazar, Bhawanipur, Kolkata"
30.89940834,76.96482849,"Village Kimmughat Garkhal, Shimla Hills, Village Kimmughat Garkhal, Shimla Hills, Kasauli"
10.2363348,77.49246979,
22.55683327,88.35552216,"9A, Marqius St, Central Kolkata, Kolkata"
14.19741154,74.80654144,
28.54038429,77.29441833,
27.31899071,88.60703278,"Deorali BazaarGangtok, Deorali School St, Deorali Bazar, Gangtok"
32.23483658,76.32472229,
12.82671928,80.24049377,"1/74, East Coast Road, Muttukadu, Chennai, Muttukadu"
27.03995705,88.28005981,
25.15017891,73.58371735,"Fort Road, Kumbhalgarh, Fort Road, Kumbhalgarh"
26.14262772,91.74183655,"A.T Road,Paltan Bazar,Guwahati,Assam 781001, Athgaon, Guwahati"
30.10771179,78.28798676,
26.2134552,78.19223785,"Gandhi Rd, Thatipur Gaon, Thatipur, Gwalior"
27.33947372,88.61264801,"Denzong Cinema Chowk Lall Bazaar Road, MG Road, Sungava, Gangtok"
26.18194008,91.74159241,"S S Road Lakhtokia Guwahati, Guwāhāti"
12.95645332,80.24346161,"18, First Cross Street, Ezhil Nagar, Sholinganallur, 18, First Cross Street, Ezhil Nagar, Sholinganallur, Chennai"
27.04423904,88.26837158,
27.32650375,88.61203003,"Lachen Rd, Lachen"
27.04309654,88.27105713,
32.23999405,77.18849945,"Bhagjogi near circuit house manali, Chandigarh-Mandi-Manali Rd, Dhungri Village, Manali"
28.05314827,75.15137482,"Near Sonthaliya Gate, Mandawa, Jhunjhunu, Rajasthan., Mukandgarh Rd, Mandawa"
28.66727448,77.09143829,
32.23970795,77.18871307,Beyond Log Huts
28.68608665,77.2958374,
13.06454659,80.25782013,"Dr PV Cherian Crecent Salai, Egmore, Chennai"
13.07621002,80.26251984,"15, Kennet Lane Egmore, Chennai,TN,600 008, Kenneth Ln, Egmore, Chennai"
13.04373169,80.25937653,"Alwarpet, 180, T.T.K Road, Chennai"
13.41757393,75.25308228,\N
32.26699829,77.16699982,N-H-21 Rangri District Kullu
17.43600273,78.48940277,"Mahatma Gandhi Rd, Pan Bazar, Secunderabad"
27.10251045,93.62866974,Itanagar
30.11613846,78.28453827,
32.25187302,77.1838913,"Club House Road, Manali, Himachal Pradesh, 175131, Circuit House Rd, Old Manali, Manali"
10.23506832,77.49043274,"Best House Road, Kodaikanal"
9.60959053,76.31281281,"Varankavala, Pollathai P.O, Mararikulam, Gandhi Smarakam West Rd, Mararikulam"
26.21126175,78.18788147,"Madhav Rao Scindia Marg, City Center, Gwalior, Madhya Pradesh, Madhav Rao Scindia Marg, City Center, Gwalior, Madhya Pradesh, City Center, Patel Nagar, Gwalior"
32.18053818,76.28262329,\N
14.81220818,74.13104248,
10.23816681,77.48918152,"Camp George, Observatory Post Office, Camp George, Observatory Post Office, Laws Ghat Rd, Kodaikanal"
10.23819256,77.48920441,\N
23.8417263,73.71466827,
29.63193512,79.43999481,"The Mall Rd,Ranikhet,Almora, Punde Kota, Ranikhet"
32.24338913,77.18913269,"Chandigarh-Mandi-Manali Rd, Aleo, Manali"
32.21407318,76.33478546,
29.63500977,79.42953491,"Off Main Rd, Near Ranikhet Golf Ground, Kalika Estate, Dadgallia Village, Ranikhet, Almora-Ranikhet Rd, Ranikhet Range"
13.41618061,75.25151825,
15.9377861,75.67523193,"173 Station Road, Badami"
26.21307564,78.17741394,"Padav, Tansen Rd, Laxman Pura, Lashkar, Gwalior"
30.10204887,78.29234314,
30.09249687,78.28899384,
22.5426445,88.35195923,"1B,Gorky Terrace, Camac St, Elgin, Kolkata"
27.9173336,78.03538513,"Sangam Nagar, Sarsol, Sarsaul"
22.58885956,88.35080719,"Strand Bank Rd, Jorabagan, Kolkata"
27.31975746,88.24003601,"M.G.Marg, New Market Rd, Vishal Gaon, Gangtok"
26.17865753,91.74971771,"M Shah Rd, Paltan Bazaar, Guwahati"
28.60237312,77.24140167,
9.970655441,76.28509521,"MG Road, Cochin, Ernakulam, Kerala, Justice Chadrasekhara Menon Rd, Marine Drive, Ernakulam"
29.64341164,79.43218231,"Binsar Village Post Office, Binsar"
22.54084015,88.35488892,"14/1, Mullen St, Rowland Row, Ballygunge, Kolkata"
22.55907631,88.35319519,"8A & 8B, Lindsay Street, Kolkata"
25.01726341,85.41616821,"Domuhan Road, Bodhgaya, Bihar, Bodhgaya"
22.58732224,88.34016418,"P 24, Near Howrah Railway Station, Dobson Lane, Howrah, West Bengal, 711101, Gulmohar Railway Quarters, Mali Panchghara, Howrah"
10.97508812,76.22754669,"K.P.M. Arcade, National Highway 213, Shanti Nagar, Perinthalmanna"
22.57021332,88.35918427,"267, Bepin Behari Ganguly St, Bow Bazar, Poddar Court, Tiretti, Kolkata"
28.45943451,77.02664185,"8 B, Lake Terrace, Hindustan Park, Hindustan Park, 8 B, Lake Terrace, Hindustan Park, Hindustan Park, Hindusthan Park, Hindustan Park, Gariahat, Kolkata"
22.57916641,88.39432526,"51 Elliot Road, Adjacent Park Street, Near Assembly of God Church School, Park St, Madhusudhan Market, Taltala, Kolkata"
22.5410614,88.35048676,
22.55766869,88.35280609,"21B Dr U N Brahmachari Street, Dr UN Brahmachari St, Mullick Bazar, Park Street area, Kolkata"
22.49787331,88.35704803,"13, Prince Ghulam Mohammed Rd, Kalighat, Kolkata"
22.55822754,88.35253143,"6/2, Sudder St, New Market, Kolkata"
22.63315964,88.4358139,"VIP Road, Koikhali More (Near Dum Dum Airport, Opposite Axis Bank) Kolkata - 700 052 West Bengal, Biman Nagar, Kaikhali, Rajarhat Gopalpur"
21.83337975,76.35179901,"Anand Nagar, Khandwa"
10.31013203,77.52114105,"Ganesh Puram,Vilpatti Kumpoor Vayal,Perumalai,Kodaikanal,Tamil Nadu 624104"
11.42024231,76.86943817,\N
11.7866497,78.20368195,"Killiyur Falls Road, Salem, Yercaud"
10.2380352,77.48896027,"# 4 / 17 /70 , Convent Road, Laws Ghat Rd, Kodaikanal"
9.447677612,76.40532684,\N
13.64298439,74.73995972,\N
23.11532593,83.19861603,"Bhagawan pur, Ambikapur"
32.25202942,77.18100739,"Log Hut Area, Manali,HP,175 131, Sparsh Resort Rd, Old Manali, Manali"
9.598197937,76.98090363,\N
10.2361393,77.49111938,"P.T Road, Near Seven roads Junction, P.T Road, Near Seven roads Junction, Poet Tyagaraja Rd, Kodaikanal"
10.23614979,77.49111176,"P.T Road, Near Seven roads Junction, P.T Road, Near Seven roads Junction, Poet Tyagaraja Rd, Kodaikanal"
9.492119789,76.3260498,"Kanjooparambil-Manimalathara, Chathurthyakary Post, Alleppey, Kerala, 688511, Alappuzha - Madurai Rd, Mullakkal, Alappuzha"
13.07202721,80.1917038,"Block No.1,Plot No.5, E Road, Tiruvalluvar St, Chennai"
32.25053787,76.30511475,\N
19.99005127,72.72315979,"Coastal Hwy, Ganga Ashram Wadi, Unnati Mandal Agar, Dahanu"
29.6432991,79.43179321,"Sadar Bazaar Rd, Airari, Ranikhet"
23.34013176,85.32217407,"Doranda, Near Jharkhand High Court, Nibrampur, Ranchi, Jharkhand, 834002, Resaldar Nagar, Doranda, Ranchi"
28.70332336,77.1468811,
28.64845276,77.19293213,
28.67673302,77.11451721,
32.2341423,77.19308472,"Bhutani Gompa Road, Aleo, Manali, Himachal Pradesh 175131"
30.99751091,77.22320557,
13.05731678,80.25198364,"51, Model School Rd, Thousand Lights West, Thousand Lights, Chennai"
27.30109978,88.23651886,"31A National Highway, Opposite Super Market, 31A National Highway, Opposite Super Market, Lal Market Rd, Vishal Gaon, Gangtok"
30.11763763,78.31282043,
27.33438683,88.61315155,"Paljor Stadium Rd, Arithang, Gangtok"
11.62918377,76.08750916,"T.B. Road, Kalpetta, Wayanad, Kerala, Mini Bypass Rd, Civil Station, Madathumpadi, Kalpetta"
9.483175278,76.36237335,"Chempumpuram P.O, Pallathuruthy, Alappuzha"
27.03650665,88.26332855,
27.03651047,88.26332855,
9.523565292,76.31145477,"Jry Road Thumpoly, Thumpoly, Alappuzha"
9.594276428,76.92024994,"Urumbikkara, Vellappara Peruvanthanam Rd, Wembly P.O., Urumbikkara, Vellappara Peruvanthanam Rd, Wembly P.O., Idukki District"
10.24346924,77.48806763,"Convent Rd, Kodaikanal"
27.34053802,88.60793304,
11.78285599,78.21308899,"Pagoda Point Rd, Yercaud"
29.62981033,79.43522644,"Punde Kota, Ranikhet"
9.496254921,76.33859253,"N.H 47, Near Iron Bridge, Alappuzha, Alappuzha - Madurai Rd, Sea View Ward, Alappuzha"
13.08076382,80.26797485,"No. 1111/54, P.H. Road, Periamet, Poonamallee High Road, State Highway 114, Poongavanapuram, Chennai"
28.58273125,77.2516098,
11.32825375,76.91171265,"Ooty Main Road, Mettupalayam, Coimbatore, Tamil Nadu 641305, Coimbatore - Ooty - Gundlupet Hwy, Odanthurai"
27.32865334,88.61222076,"M.G. Marg, Near Gandhi Statue, Gangtok, Sikkim 737101, Mahatma Gandhi Marg, Arithang, Gangtok"
27.33901024,88.60652161,"National Highway 31A, Deorali Bazar, Gangtok"
9.804157257,76.28216553,"3/112,Karumanchery Buildings ,Ezhupunna South, Cherthalla,Alappuzha, Kerala 688550, Kodamthuruth"
11.7718544,78.19845581,\N
11.71558762,76.29425049,"4/764, Rock Valley Housing, Kolagappara, Wayanad, Kerala 673592, Kolagappara Ambalavayal Rd, Rock Valley Housing Colony, Kolagapaara"
27.33089066,88.61181641,"Church Rd, Arithang, Gangtok"
10.27623367,77.16146088,\N
10.27657986,77.16143799,\N
32.53423309,75.97976685,"Satdhara Road Gandhi Chowk, Dhupguri, Dalhousie"
27.33831978,88.60643005,"Middle Sichey,Gangtok, Sikkim,737101, Lower Sichey Rd, Sungava, Gangtok"
10.23040867,77.48029327,"44, Gymkhana Road, Lake View, Laws Ghat Rd, Kodaikanal"
10.2687912,77.48981476,
13.04323292,80.27738953,"No. 1 Dr. Radhakrishnan Salai, Dr Radha Krishnan Salai, Dwarka Colony, Mylapore, Chennai"
32.23988724,77.18865967,"Chandigarh-Mandi-Manali Rd, Manali"
16.7022686,74.25183868,"Old Poona - Banglore Road, Rukmini Nagar, Kolhapur, Maharashtra, Shahupuri, Kolhapur"
27.0080986,88.24719238,
9.732299805,77.14955902,"Vandanmedu Post Office, Idukki District Vandanmedu, Thekkadi"
11.60352898,76.14237976,
32.53507614,75.96722412,"Subhash Chowk, Dalhousie"
12.99860191,80.19269562,
13.0867939,80.26979828,"Raja Muthiah Road, Park Town, Chennai"
9.498146057,76.33886719,"Pooppally Junction, Pongapo, Nedumudy, Alappuzha (Alleppey)"
10.24884129,77.4894104,"Convent Road, Naidupuram, Kodaikanal"
10.23545837,77.49258423,"Woodville Road,, Opp Bus stand, Kodaikanal"
10.23547363,77.4925766,"Woodville Road,, Opp Bus stand, Kodaikanal"
28.68780518,77.33674622,
28.05000305,75.15000153,
30.14388466,78.59818268,"National Highway 58, Devaprayag"
20.267313,86.65996552,Paradip
11.7845726,78.20391083,"Opp. Union Office, Near Yercaud Lake, Salem Main Road,, Yercaud"
12.97503757,77.61544037,
13.04662991,80.2665329,"36,Royapettah High Road,Royapettah,Chennai,Tamil Nadu 600014"
11.77410984,78.22759247,"Pagoda Point Road, Sengadu Post, Yercaud"
13.03764439,80.1595993,"No.85, Arcot Road, Porur, Chennai"
32.2507019,77.17740631,"Near Hadimba Road, Manali"
16.70513344,74.2456665,"Shivaji Park, Kolhapur"
13.03221321,80.26849365,"41, South Mada Street, Sankarapuram, Mylapore, chennai, Tamil Nadu, South Mada Street, Sankarapuram, Mylapore, Chennai"
17.27383423,74.18041992,"P.B. Road, National Highway 4, Malakapur, Karad"
23.07124329,70.13539124,"360, Ward 12-B, Gandhidham, Gandhidham"
28.5735302,77.2195816,
27.03945923,88.28025055,
13.07706165,80.26213837,"22 Kennet Lane, Opposite Egmore Station, Chennai"
10.25008106,77.47999573,"Anna Salai, Near 7 Road Junction, Kodaikanal"
10.23276615,77.49330902,"Noyce Rd, Kodaikanal"
13.9954443,74.55025482,"Shamsuddin Circle, Opposite Bus Stand, Bhatkal"
23.34436417,85.32520294,"Doranda, Ranchi"
27.33898544,88.60650635,"Elephant Mansion Deorali, Gangtok"
10.26866245,77.48901367,"Arackal, Attuvampatti, Kodaikanal"
28.54948807,77.12982178,
28.56551743,77.12277222,
32.1109314,76.53623962,"Chandpur Tea Estate, Palampur, Himachal Pradesh 176061"
31.04201889,76.72018433,"Rajmahal, Nalagarh, Nalagarh"
10.23818779,77.48918915,"17/178,Sivanandi Road, Kodaikanal,Tamil Nadu,624 101"
16.7061882,74.2455368,"204, E', New Shahupuri, Kolhapur"
28.53528214,77.11383057,
30.13181305,78.32555389,
30.07115173,78.2582016,
10.2439394,77.49851227,"No. 17/328-3, Laws Ghat Road, Near Zion Matriculation School, Kodaikanal, Tamil Nadu 624101"
28.62264824,77.21717072,
28.64115906,77.2126236,
9.675851822,76.33476257,\N
10.22895718,77.47571564,
28.63262177,77.2227478,
19.1568203,72.84714508,"YOGI tower, Road Number 6, Mitha Nagar, Goregaon West, Mumbai"
28.65496254,77.22128296,
19.08451653,74.73297119,"Maharashtra State Highway 10, Ahmednagar"
13.06851482,80.27050018,"15, Meeran Sahib Street, Mount Road, (Near Casino Theater)Chennai 600002, Venkatraman Street, Jutkapuram, Periyamet, Chennai"
18.8808136,79.44678497,"Station Road, Mancherial"
11.53588581,76.03601074,"Melapoonchola Vythiri, WAYANAD, KL 673576"
13.07668781,80.20126343,"85, Poonamallee High Road, Near Koyambedu Flyover, Chennai, Tamil Nadu 600107"
12.99697876,80.19950104,"No. 287, Mkm Road, St. Thomas Mount, Alandur, Chennai, Tamil Nadu 600016, MKN Road, Collectors Nagar, Pazhavanthangal, Ramapuram"
13.07899189,80.2532959,"934, E.V.R.Periyar Salai, Poonamalle High road, Chennai, Tamil Nadu 600084"
9.512089729,76.32846069,"A.S Road, NH 47, Thathampally, Alappuzha, Kerala 688007"
13.07189465,80.20291138,"No. 19, Jawarlal Nehru Road, Koyambedu, Chennai"
13.06978989,80.1980896,"E Road, 3, Virrugambakkam, Koyambedu, Chennai"
28.63394547,77.21843719,
28.64542961,77.21641541,
23.09763527,70.09888458,"P. O. Box 255, Survey no 98, Galpadar, Near Airport Crossing,, Gandhidham, Kachchh"
11.77615833,78.20930481,"Lake Point, Yercaud"
28.54297066,77.24288177,
28.54227066,77.23002625,"C-30, Panchsheel Enclave, Outer Ring Road, New Delhi, Delhi, 110017"
13.05651188,80.24291229,
28.64579391,77.21591187,
13.07544231,80.19868469,"No. 23A,Jawaharlal Nehru Road, Dr. Ambedker Circle, Koyembedu, Chennai , Tamilnadu - 600 107"
28.64599419,77.21526337,
28.64504814,77.21748352,
13.05415344,80.23410797,"Kodambakkam High Rd, Chennai"
13.06818867,80.25809479,"39, Montieth Road, Egmore, Chennai - 600 008, Tamil Nadu"
28.64627838,77.18424225,
28.5735302,77.2195816,
28.64557648,77.18489838,
22.8178463,70.82955933,\N
13.07847786,80.24259186,"Kilpauk Medical College, Chetpet, Chennai"
13.08080292,80.26811981,"78, EVR Periyar Road, Park Town, Chennai, Tamil Nadu"
13.08393288,80.27049255,"No 55, Periyamet, Sydenhams Road, Near Ripon Building, Park Town, Chennai"
28.60259628,77.19226074,
13.41675472,75.25000763,Horanadu
14.83810616,74.13248444,
18.99758339,73.11037445,"Near Patil Hospital, Mum-Pune Highway, Panvel, Navi Mumbai"
11.61369705,76.07317352,"Carolina Gardens, Near Warehouse, Kalpetta, Wayanad, Kerala, 673121"
28.64585876,77.18880463,
28.5833683,77.2441864,
17.43869209,78.48880768,"C/o 1-7-317/318, Parklane, Besides Punjab & Sind Bank, Landmark: Near Gandhi statue Secunderabad – 500003."
16.70716858,74.24868774,"198, E, Tararani Chowk, Near Kawlanaka Circle,, Kolhapur"
16.28823662,73.70848083,"Mumbai Goa Highway, Janavli, Kankavli, District - Sindhudurg, Mumbai - Goa Road, Janavali, Kankavali"
28.64630318,77.19535828,
28.56821632,77.18977356,
28.54381943,77.11916351,
28.55002785,77.12876129,
27.33001518,88.61457825,"Tibet Road, Arithang, Gangtok"
27.3174057,88.60165405,"C-33, Tadong, Gangtok, Gangtok"
19.10278893,74.74359131,"Near Mahesh Theatre, Aurangabad Road, SH 60, Ahmednagar"
13.06248283,80.27415466,"22,Vallabha Agraharam Street,Triplicane High Road,Opposite Star Theatre,Triplicane,Chennai,Tamil Nadu 600005, Chennai"
13.0461731,80.24252319,"Plot No.35, 36 & 37, GN Chetty Road, T Nagar, Chennai, Tamil Nadu 600017"
13.05265617,80.23581696,"21,Periyar Road,T Nagar,Chennai, Tamil Nadu 600017, Periyar Road, Darmapuram, Thiyagaraya Nagar, Chennai"
13.064888,80.26611328,"102 (old no 811) Opp. LIC Building, Anna Salai, Chennai"
28.55771065,77.24012756,
13.03356838,80.21224976,"Jawaharlal Nehru Rd, Indira Colony, Ashok Nagar, Chennai"
13.0491333,80.20851135,"No.166, N.S.K Salai, Arcot Road, Somasundara Bharathi Nagar, Vadapalani, Chennai"
13.08164883,80.26753235,"Jaypee Hotels Ltd, F- 19 A, 1st Floor, Spencer Plaza, 769, Anna Salai, Chennai"
13.04026031,80.24044037,"No. 1111/54, P.H. Road, Periamet, Poonamallee High Road, Chennai"
13.05650425,80.25547791,"65, Greams Road, Thousand Lights,, Chennai"
13.00892735,80.25923157,"No.25, Opposite Malar Hospital,No. 2, Canal Bank Road, Durgabai Deshmukh Road, Adyar Bridge Road, Adyar, Chennai"
12.92435455,80.11484528,"205, Mudichur High Road, Near Hindu Mission Hospital, Tambaram West, Chennai, Tamil Nadu, 600045"
13.18606567,75.33466339,\N
13.12636471,80.20155334,"No:77,100 Feet Road, Jawaharlal Nehru Road, Chennai"
13.0886488,80.27561188,"Wall Tax Road, Badri Garden, Periyamet, Chennai"
28.64682579,77.18454742,
13.09688759,80.2883606,"No.2, Binny Road, Anna Salai, Chennai, Tamil Nadu 600002"
28.64891624,77.18917084,
13.04071426,80.24372101,"104, Chamiers Rd, Teynampet, Chennai"
28.53762054,77.25619507,
13.04872131,80.26786041,"1, Hanumantha Road, T Nagar, Chennai, Chennai"
28.64673805,77.18470764,
27.04382706,88.26573944,
27.03886604,88.26612854,
28.64692307,77.18454742,
27.0365181,88.26332855,
28.55715561,77.20517731,
27.04667282,88.26679993,
28.68319893,77.22146606,
13.04086113,80.22832489,"7, Near Duraisamy Subway, Lake View Road, West Mambalam, Chennai"
27.03607559,88.26267242,
27.03600693,88.26267242,
27.04100609,88.26460266,
27.0365181,88.26330566,
